DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ERK_N,GSK3B_N,JNK_N,TRKA_N,RSK_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,SYP_N,CaNA_N,class
-10.57972741,-18.01669735,-6.75072437,-60.39802284,-187.9827856,1.100638485,1.654923437,-60.28576048,-3.540995738,-30.8955911,-17.48450313,-1.012758492,-2.177260204,-2.193406422,-19.29462265,-12.90732373,-42.02400611,-35.45895907,2.734857359,-24.32648897,-4.426871749,-0.810129325,2.481222107,-123.9510681,-27.15657417,-0.261036627,-14.57468986,0.560510817,-4.610129483,-0.700750856,-0.584821937,3.571459254,-6.593088883,-1.693368982,-6.265790398,-3.633412181,-3.39403363,0.165920685,-3.295099479,16.17140977,-3.556814789,-17.27583064,-1.723159941,42.06197154,-0.105418495,-7.438825518,-29.78695663,-2.412391592,1.147944517,-0.911082069,-0.815258417,-1.055023266,-1.745067981,-0.715646379,0.632730306,-0.07803319,-0.179990737,-3.086992965,0.582610476,-27.52746555,-14.29991403,2.382781195,-3.464158909,-0.784798894,0.126541269,-0.815258417,0.032865338,-17.50966346,5
-10.59187995,-18.03724,-6.758574194,-60.46727305,-188.1952801,1.101611705,1.65655012,-60.35449851,-3.545124354,-30.93130612,-17.50440772,-1.014197828,-2.180071038,-2.196131143,-19.31685569,-12.9221257,-42.07203245,-35.50023505,2.737348766,-24.35407667,-4.43216728,-0.811418785,2.48375756,-124.0909118,-27.18803851,-0.261606073,-14.59154336,0.560950961,-4.615657862,-0.701899947,-0.585932165,3.575032579,-6.601161064,-1.69583375,-6.273114425,-3.638006182,-3.398167561,0.1657522,-3.299205291,16.18881319,-3.560913537,-17.29570813,-1.725262605,42.10649985,-0.105859722,-7.447371161,-29.82106842,-2.415230062,1.149035767,-0.912288832,-0.816270494,-1.056341266,-1.747174573,-0.716574628,0.633298119,-0.078380297,-0.180344358,-3.090892642,0.582977947,-27.55944776,-14.31783167,2.385277196,-3.46906367,-0.786587126,0.126468093,-0.816270494,0.032436243,-17.5308541,5
-10.60403248,-18.05778264,-6.766424017,-60.53652327,-188.4077746,1.102584925,1.658176803,-60.42323654,-3.549252971,-30.96702113,-17.52431231,-1.015637165,-2.182881872,-2.198855865,-19.33908874,-12.93692766,-42.1200588,-35.54151103,2.739840173,-24.38166436,-4.437462812,-0.812708246,2.486293013,-124.2307554,-27.21950284,-0.26217552,-14.60839686,0.561391104,-4.62118624,-0.703049037,-0.587042392,3.578605905,-6.609233244,-1.698298518,-6.280438451,-3.642600182,-3.402301492,0.165583716,-3.303311104,16.20621661,-3.565012285,-17.31558562,-1.72736527,42.15102815,-0.10630095,-7.455916805,-29.85518021,-2.418068532,1.150127018,-0.913495595,-0.817282571,-1.057659266,-1.749281164,-0.717502877,0.633865932,-0.078727405,-0.180697979,-3.094792319,0.583345417,-27.59142997,-14.33574931,2.387773198,-3.473968432,-0.788375358,0.126394917,-0.817282571,0.032007148,-17.55204475,5
-10.61618502,-18.07832529,-6.774273841,-60.60577348,-188.6202691,1.103558145,1.659803487,-60.49197457,-3.553381587,-31.00273614,-17.54421689,-1.017076502,-2.185692707,-2.201580586,-19.36132178,-12.95172963,-42.16808514,-35.582787,2.742331579,-24.40925206,-4.442758343,-0.813997706,2.488828467,-124.370599,-27.25096717,-0.262744966,-14.62525035,0.561831248,-4.626714618,-0.704198128,-0.58815262,3.582179231,-6.617305425,-1.700763286,-6.287762478,-3.647194182,-3.406435422,0.165415231,-3.307416916,16.22362004,-3.569111033,-17.33546311,-1.729467934,42.19555645,-0.106742177,-7.464462449,-29.889292,-2.420907001,1.151218268,-0.914702358,-0.818294648,-1.058977267,-1.751387756,-0.718431126,0.634433745,-0.079074512,-0.181051601,-3.098691997,0.583712888,-27.62341218,-14.35366695,2.390269199,-3.478873194,-0.79016359,0.126321741,-0.818294648,0.031578053,-17.57323539,5
-10.62833756,-18.09886793,-6.782123664,-60.67502369,-188.8327636,1.104531365,1.66143017,-60.5607126,-3.557510204,-31.03845116,-17.56412148,-1.018515839,-2.188503541,-2.204305307,-19.38355482,-12.9665316,-42.21611149,-35.62406298,2.744822986,-24.43683975,-4.448053874,-0.815287166,2.49136392,-124.5104427,-27.2824315,-0.263314412,-14.64210385,0.562271391,-4.632242997,-0.705347219,-0.589262847,3.585752556,-6.625377605,-1.703228053,-6.295086504,-3.651788183,-3.410569353,0.165246747,-3.311522729,16.24102346,-3.57320978,-17.3553406,-1.731570599,42.24008475,-0.107183405,-7.473008092,-29.92340379,-2.423745471,1.152309519,-0.915909121,-0.819306725,-1.060295267,-1.753494348,-0.719359374,0.635001558,-0.07942162,-0.181405222,-3.102591674,0.584080359,-27.65539439,-14.37158459,2.392765201,-3.483777955,-0.791951821,0.126248565,-0.819306725,0.031148958,-17.59442603,5
-10.6404901,-18.11941058,-6.789973488,-60.7442739,-189.0452582,1.105504585,1.663056853,-60.62945062,-3.56163882,-31.07416617,-17.58402607,-1.019955176,-2.191314375,-2.207030029,-19.40578786,-12.98133356,-42.26413783,-35.66533896,2.747314393,-24.46442745,-4.453349406,-0.816576627,2.493899373,-124.6502863,-27.31389584,-0.263883858,-14.65895735,0.562711535,-4.637771375,-0.706496309,-0.590373075,3.589325882,-6.633449786,-1.705692821,-6.302410531,-3.656382183,-3.414703284,0.165078262,-3.315628542,16.25842688,-3.577308528,-17.37521809,-1.733673264,42.28461305,-0.107624632,-7.481553736,-29.95751558,-2.426583941,1.15340077,-0.917115884,-0.820318802,-1.061613267,-1.75560094,-0.720287623,0.635569371,-0.079768727,-0.181758843,-3.106491352,0.58444783,-27.68737659,-14.38950223,2.395261202,-3.488682717,-0.793740053,0.126175389,-0.820318802,0.030719863,-17.61561668,5
-10.65264264,-18.13995322,-6.797823311,-60.81352411,-189.2577527,1.106477805,1.664683536,-60.69818865,-3.565767437,-31.10988119,-17.60393066,-1.021394513,-2.19412521,-2.20975475,-19.4280209,-12.99613553,-42.31216418,-35.70661494,2.7498058,-24.49201514,-4.458644937,-0.817866087,2.496434826,-124.7901299,-27.34536017,-0.264453305,-14.67581084,0.563151678,-4.643299754,-0.7076454,-0.591483302,3.592899208,-6.641521966,-1.708157589,-6.309734557,-3.660976184,-3.418837214,0.164909778,-3.319734354,16.2758303,-3.581407276,-17.39509558,-1.735775928,42.32914135,-0.10806586,-7.49009938,-29.99162737,-2.429422411,1.15449202,-0.918322647,-0.82133088,-1.062931267,-1.757707532,-0.721215872,0.636137184,-0.080115834,-0.182112464,-3.110391029,0.5848153,-27.7193588,-14.40741987,2.397757203,-3.493587479,-0.795528285,0.126102213,-0.82133088,0.030290768,-17.63680732,5
-10.66479517,-18.16049586,-6.805673135,-60.88277432,-189.4702472,1.107451025,1.666310219,-60.76692668,-3.569896053,-31.1455962,-17.62383525,-1.022833849,-2.196936044,-2.212479472,-19.45025395,-13.01093749,-42.36019052,-35.74789091,2.752297206,-24.51960284,-4.463940468,-0.819155547,2.498970279,-124.9299735,-27.3768245,-0.265022751,-14.69266434,0.563591822,-4.648828132,-0.708794491,-0.592593529,3.596472534,-6.649594147,-1.710622356,-6.317058584,-3.665570184,-3.422971145,0.164741293,-3.323840167,16.29323372,-3.585506024,-17.41497307,-1.737878593,42.37366965,-0.108507087,-7.498645023,-30.02573916,-2.43226088,1.155583271,-0.91952941,-0.822342957,-1.064249267,-1.759814124,-0.722144121,0.636704997,-0.080462942,-0.182466086,-3.114290706,0.585182771,-27.75134101,-14.42533751,2.400253205,-3.49849224,-0.797316517,0.126029037,-0.822342957,0.029861672,-17.65799796,5
-10.67694771,-18.18103851,-6.813522958,-60.95202454,-189.6827417,1.108424244,1.667936902,-60.83566471,-3.57402467,-31.18131122,-17.64373984,-1.024273186,-2.199746878,-2.215204193,-19.47248699,-13.02573946,-42.40821687,-35.78916689,2.754788613,-24.54719053,-4.469236,-0.820445008,2.501505732,-125.0698172,-27.40828884,-0.265592197,-14.70951784,0.564031965,-4.65435651,-0.709943581,-0.593703757,3.600045859,-6.657666327,-1.713087124,-6.324382611,-3.670164184,-3.427105076,0.164572809,-3.327945979,16.31063714,-3.589604772,-17.43485056,-1.739981257,42.41819795,-0.108948315,-7.507190667,-30.05985095,-2.43509935,1.156674521,-0.920736173,-0.823355034,-1.065567267,-1.761920716,-0.72307237,0.637272809,-0.080810049,-0.182819707,-3.118190384,0.585550242,-27.78332322,-14.44325515,2.402749206,-3.503397002,-0.799104749,0.125955861,-0.823355034,0.029432577,-17.67918861,5
-10.68910025,-18.20158115,-6.821372782,-61.02127475,-189.8952362,1.109397464,1.669563585,-60.90440274,-3.578153286,-31.21702623,-17.66364443,-1.025712523,-2.202557712,-2.217928914,-19.49472003,-13.04054143,-42.45624321,-35.83044287,2.75728002,-24.57477823,-4.474531531,-0.821734468,2.504041186,-125.2096608,-27.43975317,-0.266161643,-14.72637133,0.564472108,-4.659884889,-0.711092672,-0.594813984,3.603619185,-6.665738508,-1.715551892,-6.331706637,-3.674758185,-3.431239006,0.164404324,-3.332051792,16.32804057,-3.59370352,-17.45472805,-1.742083922,42.46272625,-0.109389542,-7.51573631,-30.09396274,-2.43793782,1.157765772,-0.921942936,-0.824367111,-1.066885268,-1.764027308,-0.724000619,0.637840622,-0.081157156,-0.183173328,-3.122090061,0.585917713,-27.81530543,-14.4611728,2.405245207,-3.508301764,-0.800892981,0.125882685,-0.824367111,0.029003482,-17.70037925,5
-10.70125279,-18.2221238,-6.829222605,-61.09052496,-190.1077308,1.110370684,1.671190268,-60.97314077,-3.582281903,-31.25274125,-17.68354902,-1.02715186,-2.205368547,-2.220653636,-19.51695307,-13.05534339,-42.50426956,-35.87171885,2.759771427,-24.60236593,-4.479827062,-0.823023928,2.506576639,-125.3495044,-27.4712175,-0.26673109,-14.74322483,0.564912252,-4.665413267,-0.712241763,-0.595924212,3.607192511,-6.673810688,-1.71801666,-6.339030664,-3.679352185,-3.435372937,0.16423584,-3.336157605,16.34544399,-3.597802268,-17.47460553,-1.744186587,42.50725455,-0.10983077,-7.524281954,-30.12807453,-2.440776289,1.158857023,-0.923149699,-0.825379188,-1.068203268,-1.7661339,-0.724928868,0.638408435,-0.081504264,-0.183526949,-3.125989738,0.586285183,-27.84728764,-14.47909044,2.407741209,-3.513206525,-0.802681213,0.125809509,-0.825379188,0.028574387,-17.72156989,5
-10.71340532,-18.24266644,-6.837072429,-61.15977517,-190.3202253,1.111343904,1.672816951,-61.0418788,-3.586410519,-31.28845626,-17.70345361,-1.028591197,-2.208179381,-2.223378357,-19.53918611,-13.07014536,-42.55229591,-35.91299483,2.762262833,-24.62995362,-4.485122594,-0.824313389,2.509112092,-125.4893481,-27.50268184,-0.267300536,-14.76007833,0.565352395,-4.670941646,-0.713390853,-0.597034439,3.610765837,-6.681882869,-1.720481427,-6.34635469,-3.683946186,-3.439506868,0.164067355,-3.340263417,16.36284741,-3.601901016,-17.49448302,-1.746289251,42.55178285,-0.110271997,-7.532827598,-30.16218632,-2.443614759,1.159948273,-0.924356462,-0.826391265,-1.069521268,-1.768240492,-0.725857117,0.638976248,-0.081851371,-0.183880571,-3.129889416,0.586652654,-27.87926985,-14.49700808,2.41023721,-3.518111287,-0.804469445,0.125736333,-0.826391265,0.028145292,-17.74276054,5
-10.72555786,-18.26320909,-6.844922252,-61.22902538,-190.5327198,1.112317124,1.674443634,-61.11061683,-3.590539136,-31.32417128,-17.7233582,-1.030030534,-2.210990215,-2.226103078,-19.56141916,-13.08494732,-42.60032225,-35.9542708,2.76475424,-24.65754132,-4.490418125,-0.825602849,2.511647545,-125.6291917,-27.53414617,-0.267869982,-14.77693182,0.565792539,-4.676470024,-0.714539944,-0.598144667,3.614339162,-6.689955049,-1.722946195,-6.353678717,-3.688540186,-3.443640799,0.163898871,-3.34436923,16.38025083,-3.605999764,-17.51436051,-1.748391916,42.59631116,-0.110713225,-7.541373241,-30.19629811,-2.446453229,1.161039524,-0.925563226,-0.827403342,-1.070839268,-1.770347084,-0.726785366,0.639544061,-0.082198479,-0.184234192,-3.133789093,0.587020125,-27.91125205,-14.51492572,2.412733212,-3.523016048,-0.806257677,0.125663157,-0.827403342,0.027716197,-17.76395118,5
-10.7377104,-18.28375173,-6.852772076,-61.2982756,-190.7452143,1.113290344,1.676070317,-61.17935486,-3.594667752,-31.35988629,-17.74326278,-1.03146987,-2.21380105,-2.2288278,-19.5836522,-13.09974929,-42.6483486,-35.99554678,2.767245647,-24.68512901,-4.495713656,-0.826892309,2.514182998,-125.7690353,-27.5656105,-0.268439429,-14.79378532,0.566232682,-4.681998402,-0.715689035,-0.599254894,3.617912488,-6.698027229,-1.725410963,-6.361002743,-3.693134186,-3.447774729,0.163730386,-3.348475042,16.39765425,-3.610098512,-17.534238,-1.75049458,42.64083946,-0.111154452,-7.549918885,-30.2304099,-2.449291699,1.162130774,-0.926769989,-0.828415419,-1.072157268,-1.772453676,-0.727713615,0.640111874,-0.082545586,-0.184587813,-3.137688771,0.587387596,-27.94323426,-14.53284336,2.415229213,-3.52792081,-0.808045909,0.125589981,-0.828415419,0.027287102,-17.78514182,5
-10.74986294,-18.30429438,-6.860621899,-61.36752581,-190.9577088,1.114263564,1.677697,-61.24809289,-3.598796369,-31.39560131,-17.76316737,-1.032909207,-2.216611884,-2.231552521,-19.60588524,-13.11455126,-42.69637494,-36.03682276,2.769737054,-24.71271671,-4.501009188,-0.82818177,2.516718452,-125.908879,-27.59707483,-0.269008875,-14.81063882,0.566672826,-4.687526781,-0.716838125,-0.600365122,3.621485814,-6.70609941,-1.727875731,-6.36832677,-3.697728187,-3.45190866,0.163561902,-3.352580855,16.41505767,-3.614197259,-17.55411549,-1.752597245,42.68536776,-0.11159568,-7.558464529,-30.26452169,-2.452130168,1.163222025,-0.927976752,-0.829427496,-1.073475268,-1.774560268,-0.728641864,0.640679687,-0.082892693,-0.184941434,-3.141588448,0.587755066,-27.97521647,-14.550761,2.417725214,-3.532825572,-0.809834141,0.125516805,-0.829427496,0.026858007,-17.80633247,5
-10.76201548,-18.32483702,-6.868471723,-61.43677602,-191.1702034,1.115236784,1.679323683,-61.31683092,-3.602924985,-31.43131632,-17.78307196,-1.034348544,-2.219422718,-2.234277242,-19.62811828,-13.12935322,-42.74440129,-36.07809874,2.77222846,-24.7403044,-4.506304719,-0.82947123,2.519253905,-126.0487226,-27.62853917,-0.269578321,-14.82749231,0.567112969,-4.693055159,-0.717987216,-0.601475349,3.625059139,-6.71417159,-1.730340498,-6.375650796,-3.702322187,-3.456042591,0.163393417,-3.356686668,16.4324611,-3.618296007,-17.57399298,-1.754699909,42.72989606,-0.112036907,-7.567010172,-30.29863348,-2.454968638,1.164313276,-0.929183515,-0.830439573,-1.074793269,-1.77666686,-0.729570113,0.6412475,-0.083239801,-0.185295056,-3.145488125,0.588122537,-28.00719868,-14.56867864,2.420221216,-3.537730333,-0.811622373,0.125443629,-0.830439573,0.026428912,-17.82752311,5
-10.77416801,-18.34537967,-6.876321546,-61.50602623,-191.3826979,1.116210004,1.680950367,-61.38556895,-3.607053602,-31.46703133,-17.80297655,-1.035787881,-2.222233553,-2.237001964,-19.65035132,-13.14415519,-42.79242763,-36.11937472,2.774719867,-24.7678921,-4.51160025,-0.83076069,2.521789358,-126.1885662,-27.6600035,-0.270147767,-14.84434581,0.567553113,-4.698583538,-0.719136307,-0.602585577,3.628632465,-6.722243771,-1.732805266,-6.382974823,-3.706916188,-3.460176521,0.163224933,-3.36079248,16.44986452,-3.622394755,-17.59387047,-1.756802574,42.77442436,-0.112478135,-7.575555816,-30.33274527,-2.457807108,1.165404526,-0.930390278,-0.83145165,-1.076111269,-1.778773451,-0.730498362,0.641815313,-0.083586908,-0.185648677,-3.149387803,0.588490008,-28.03918089,-14.58659628,2.422717217,-3.542635095,-0.813410605,0.125370453,-0.83145165,0.025999817,-17.84871375,5
-10.78632055,-18.36592231,-6.88417137,-61.57527644,-191.5951924,1.117183224,1.68257705,-61.45430698,-3.611182218,-31.50274635,-17.82288114,-1.037227218,-2.225044387,-2.239726685,-19.67258437,-13.15895715,-42.84045398,-36.16065069,2.777211274,-24.79547979,-4.516895782,-0.832050151,2.524324811,-126.3284098,-27.69146783,-0.270717214,-14.86119931,0.567993256,-4.704111916,-0.720285397,-0.603695804,3.632205791,-6.730315951,-1.735270034,-6.39029885,-3.711510188,-3.464310452,0.163056448,-3.364898293,16.46726794,-3.626493503,-17.61374796,-1.758905239,42.81895266,-0.112919362,-7.584101459,-30.36685706,-2.460645577,1.166495777,-0.931597041,-0.832463727,-1.077429269,-1.780880043,-0.73142661,0.642383126,-0.083934016,-0.186002298,-3.15328748,0.588857479,-28.0711631,-14.60451393,2.425213218,-3.547539857,-0.815198836,0.125297277,-0.832463727,0.025570722,-17.8699044,5
-10.79847309,-18.38646496,-6.892021194,-61.64452665,-191.8076869,1.118156444,1.684203733,-61.52304501,-3.615310835,-31.53846136,-17.84278573,-1.038666555,-2.227855221,-2.242451407,-19.69481741,-13.17375912,-42.88848032,-36.20192667,2.779702681,-24.82306749,-4.522191313,-0.833339611,2.526860264,-126.4682535,-27.72293217,-0.27128666,-14.8780528,0.5684334,-4.709640294,-0.721434488,-0.604806032,3.635779117,-6.738388132,-1.737734802,-6.397622876,-3.716104188,-3.468444383,0.162887964,-3.369004105,16.48467136,-3.630592251,-17.63362545,-1.761007903,42.86348096,-0.11336059,-7.592647103,-30.40096885,-2.463484047,1.167587027,-0.932803804,-0.833475804,-1.078747269,-1.782986635,-0.732354859,0.642950939,-0.084281123,-0.186355919,-3.157187157,0.589224949,-28.10314531,-14.62243157,2.42770922,-3.552444618,-0.816987068,0.125224101,-0.833475804,0.025141627,-17.89109504,5
-10.81062563,-18.4070076,-6.899871017,-61.71377687,-192.0201814,1.119129664,1.685830416,-61.59178304,-3.619439451,-31.57417638,-17.86269032,-1.040105891,-2.230666056,-2.245176128,-19.71705045,-13.18856109,-42.93650667,-36.24320265,2.782194087,-24.85065518,-4.527486844,-0.834629071,2.529395717,-126.6080971,-27.7543965,-0.271856106,-14.8949063,0.568873543,-4.715168673,-0.722583579,-0.605916259,3.639352442,-6.746460312,-1.740199569,-6.404946903,-3.720698189,-3.472578314,0.162719479,-3.373109918,16.50207478,-3.634690999,-17.65350294,-1.763110568,42.90800926,-0.113801817,-7.601192747,-30.43508064,-2.466322517,1.168678278,-0.934010567,-0.834487881,-1.080065269,-1.785093227,-0.733283108,0.643518752,-0.08462823,-0.186709541,-3.161086835,0.58959242,-28.13512751,-14.64034921,2.430205221,-3.55734938,-0.8187753,0.125150926,-0.834487881,0.024712532,-17.91228568,5
-10.82277817,-18.42755024,-6.907720841,-61.78302708,-192.232676,1.120102884,1.687457099,-61.66052107,-3.623568068,-31.60989139,-17.88259491,-1.041545228,-2.23347689,-2.247900849,-19.73928349,-13.20336305,-42.98453301,-36.28447863,2.784685494,-24.87824288,-4.532782376,-0.835918532,2.531931171,-126.7479407,-27.78586083,-0.272425553,-14.9117598,0.569313686,-4.720697051,-0.723732669,-0.607026487,3.642925768,-6.754532493,-1.742664337,-6.412270929,-3.725292189,-3.476712244,0.162550995,-3.377215731,16.5194782,-3.638789747,-17.67338043,-1.765213232,42.95253756,-0.114243045,-7.60973839,-30.46919243,-2.469160987,1.169769529,-0.93521733,-0.835499959,-1.081383269,-1.787199819,-0.734211357,0.644086565,-0.084975338,-0.187063162,-3.164986512,0.589959891,-28.16710972,-14.65826685,2.432701223,-3.562254142,-0.820563532,0.12507775,-0.835499959,0.024283437,-17.93347633,5
-10.8349307,-18.44809289,-6.915570664,-61.85227729,-192.4451705,1.121076104,1.689083782,-61.7292591,-3.627696684,-31.64560641,-17.9024995,-1.042984565,-2.236287724,-2.250625571,-19.76151653,-13.21816502,-43.03255936,-36.32575461,2.787176901,-24.90583058,-4.538077907,-0.837207992,2.534466624,-126.8877844,-27.81732517,-0.272994999,-14.92861329,0.56975383,-4.72622543,-0.72488176,-0.608136714,3.646499094,-6.762604673,-1.745129105,-6.419594956,-3.729886189,-3.480846175,0.16238251,-3.381321543,16.53688163,-3.642888495,-17.69325792,-1.767315897,42.99706586,-0.114684273,-7.618284034,-30.50330422,-2.471999456,1.170860779,-0.936424093,-0.836512036,-1.08270127,-1.789306411,-0.735139606,0.644654378,-0.085322445,-0.187416783,-3.16888619,0.590327362,-28.19909193,-14.67618449,2.435197224,-3.567158903,-0.822351764,0.125004574,-0.836512036,0.023854341,-17.95466697,5
-10.84708324,-18.46863553,-6.923420488,-61.9215275,-192.657665,1.122049324,1.690710465,-61.79799713,-3.631825301,-31.68132142,-17.92240408,-1.044423902,-2.239098559,-2.253350292,-19.78374958,-13.23296698,-43.08058571,-36.36703058,2.789668308,-24.93341827,-4.543373438,-0.838497452,2.537002077,-127.027628,-27.8487895,-0.273564445,-14.94546679,0.570193973,-4.731753808,-0.726030851,-0.609246942,3.65007242,-6.770676854,-1.747593873,-6.426918982,-3.73448019,-3.484980106,0.162214026,-3.385427356,16.55428505,-3.646987243,-17.7131354,-1.769418562,43.04159416,-0.1151255,-7.626829678,-30.53741601,-2.474837926,1.17195203,-0.937630856,-0.837524113,-1.08401927,-1.791413003,-0.736067855,0.645222191,-0.085669552,-0.187770404,-3.172785867,0.590694832,-28.23107414,-14.69410213,2.437693225,-3.572063665,-0.824139996,0.124931398,-0.837524113,0.023425246,-17.97585761,5
-10.85923578,-18.48917818,-6.931270311,-61.99077771,-192.8701595,1.123022544,1.692337148,-61.86673516,-3.635953917,-31.71703644,-17.94230867,-1.045863239,-2.241909393,-2.256075013,-19.80598262,-13.24776895,-43.12861205,-36.40830656,2.792159715,-24.96100597,-4.54866897,-0.839786912,2.53953753,-127.1674716,-27.88025383,-0.274133891,-14.96232029,0.570634117,-4.737282186,-0.727179941,-0.610357169,3.653645745,-6.778749034,-1.75005864,-6.434243009,-3.73907419,-3.489114036,0.162045542,-3.389533169,16.57168847,-3.651085991,-17.73301289,-1.771521226,43.08612247,-0.115566728,-7.635375321,-30.5715278,-2.477676396,1.173043281,-0.938837619,-0.83853619,-1.08533727,-1.793519595,-0.736996104,0.645790004,-0.08601666,-0.188124026,-3.176685544,0.591062303,-28.26305635,-14.71201977,2.440189227,-3.576968427,-0.825928228,0.124858222,-0.83853619,0.022996151,-17.99704826,5
